flight_date,origin,destination,airline,price,currency
2025-07-29,PMC,CJC,LATAM,49862,CLP
2025-08-11,IQQ,SCL,LATAM,118037,CLP
2025-08-03,ANF,IQQ,LATAM,20959,CLP
2025-07-20,PMC,LSC,Sky,114425,CLP
2025-07-15,ANF,CJC,Sky,55664,CLP
2025-07-18,ANF,SCL,LATAM,124901,CLP
2025-08-09,SCL,IQQ,LATAM,32639,CLP
2025-07-07,CJC,SCL,Sky,27760,CLP
2025-07-16,LSC,SCL,Sky,130071,CLP
2025-07-15,CJC,ANF,LATAM,51735,CLP
2025-08-02,IQQ,ANF,JetSmart,98598,CLP
2025-08-06,CJC,IQQ,LATAM,94105,CLP
2025-07-10,LSC,CJC,LATAM,123412,CLP
2025-07-20,IQQ,SCL,JetSmart,60910,CLP
2025-08-10,LSC,PMC,JetSmart,144924,CLP
2025-07-04,IQQ,CJC,JetSmart,98554,CLP
2025-08-14,PMC,CJC,LATAM,93613,CLP
2025-07-25,ANF,LSC,Sky,78168,CLP
2025-07-15,IQQ,ANF,Sky,30105,CLP
2025-08-05,PMC,CJC,JetSmart,50151,CLP
2025-07-25,ANF,PMC,LATAM,101576,CLP
2025-08-11,SCL,CJC,Sky,39238,CLP
2025-08-04,LSC,ANF,LATAM,85375,CLP
2025-07-25,LSC,CJC,JetSmart,25367,CLP
2025-07-05,ANF,LSC,JetSmart,71889,CLP
2025-07-31,ANF,PMC,Sky,19019,CLP
2025-07-14,ANF,SCL,JetSmart,140546,CLP
2025-07-16,LSC,CJC,JetSmart,68611,CLP
2025-07-26,ANF,LSC,Sky,89202,CLP
2025-07-25,PMC,LSC,JetSmart,109177,CLP
2025-07-20,IQQ,PMC,JetSmart,145358,CLP
2025-07-30,SCL,CJC,Sky,68248,CLP
2025-07-24,IQQ,CJC,LATAM,73005,CLP
2025-07-10,SCL,PMC,JetSmart,124465,CLP
2025-07-19,ANF,IQQ,Sky,75298,CLP
2025-07-25,CJC,ANF,Sky,103490,CLP
2025-07-17,PMC,CJC,Sky,59101,CLP
2025-07-23,ANF,IQQ,JetSmart,143009,CLP
2025-07-12,CJC,SCL,JetSmart,23866,CLP
2025-07-05,LSC,SCL,LATAM,123106,CLP
2025-07-09,LSC,ANF,LATAM,54591,CLP
2025-07-01,ANF,LSC,Sky,112832,CLP
2025-07-04,CJC,LSC,Sky,142888,CLP
2025-07-02,SCL,LSC,JetSmart,122829,CLP
2025-07-01,SCL,LSC,JetSmart,87021,CLP
2025-08-04,IQQ,SCL,JetSmart,127872,CLP
2025-07-12,SCL,ANF,JetSmart,54032,CLP
2025-07-16,ANF,LSC,JetSmart,81169,CLP
2025-07-23,IQQ,CJC,LATAM,112793,CLP
2025-07-26,PMC,LSC,LATAM,74207,CLP
2025-07-20,LSC,SCL,JetSmart,23305,CLP
2025-07-06,PMC,CJC,Sky,139781,CLP
2025-07-04,LSC,SCL,JetSmart,59927,CLP
2025-07-06,PMC,CJC,JetSmart,101840,CLP
2025-08-06,SCL,LSC,LATAM,75231,CLP
2025-07-14,LSC,CJC,Sky,86065,CLP
2025-07-03,SCL,PMC,JetSmart,23625,CLP
2025-07-12,IQQ,SCL,LATAM,52798,CLP
2025-08-15,PMC,SCL,Sky,57585,CLP
2025-08-06,ANF,LSC,Sky,101960,CLP
2025-07-25,LSC,ANF,JetSmart,35559,CLP
2025-08-02,LSC,IQQ,LATAM,40607,CLP
2025-07-28,ANF,SCL,Sky,118993,CLP
2025-07-21,SCL,PMC,Sky,143608,CLP
2025-07-15,IQQ,LSC,Sky,128206,CLP
2025-07-12,LSC,CJC,JetSmart,114633,CLP
2025-07-06,CJC,IQQ,LATAM,34269,CLP
2025-07-06,IQQ,ANF,Sky,55442,CLP
2025-07-25,IQQ,PMC,LATAM,38991,CLP
2025-07-01,IQQ,CJC,Sky,85717,CLP
2025-07-07,ANF,SCL,LATAM,127978,CLP
2025-07-29,CJC,LSC,JetSmart,121966,CLP
2025-07-07,SCL,ANF,Sky,39396,CLP
2025-08-08,CJC,IQQ,Sky,18235,CLP
2025-07-19,PMC,CJC,LATAM,78633,CLP
2025-08-06,CJC,ANF,JetSmart,114806,CLP
2025-07-11,ANF,PMC,Sky,85361,CLP
2025-08-01,ANF,SCL,LATAM,128947,CLP
2025-07-18,PMC,IQQ,Sky,35164,CLP
2025-07-24,IQQ,ANF,JetSmart,144971,CLP
2025-08-08,CJC,ANF,Sky,43042,CLP
2025-07-09,IQQ,SCL,Sky,102088,CLP
2025-08-09,PMC,IQQ,Sky,102749,CLP
2025-07-28,LSC,CJC,LATAM,93757,CLP
2025-07-21,CJC,ANF,Sky,97361,CLP
2025-07-12,PMC,IQQ,Sky,143714,CLP
2025-08-06,ANF,PMC,Sky,88479,CLP
2025-07-26,IQQ,SCL,JetSmart,67376,CLP
2025-08-07,CJC,ANF,JetSmart,22055,CLP
2025-07-30,LSC,ANF,Sky,91370,CLP
2025-08-14,SCL,CJC,JetSmart,145889,CLP
2025-07-09,LSC,IQQ,LATAM,81238,CLP
2025-08-12,ANF,CJC,Sky,34389,CLP
2025-07-29,CJC,PMC,JetSmart,120068,CLP
2025-08-04,CJC,PMC,JetSmart,24637,CLP
2025-07-24,LSC,CJC,JetSmart,37277,CLP
2025-07-07,ANF,PMC,LATAM,26612,CLP
2025-08-06,LSC,PMC,Sky,127841,CLP
2025-07-07,SCL,ANF,Sky,73196,CLP
2025-08-02,LSC,CJC,JetSmart,72942,CLP
2025-07-29,IQQ,CJC,Sky,146194,CLP
2025-07-10,IQQ,SCL,Sky,42406,CLP
2025-07-19,PMC,SCL,LATAM,52139,CLP
2025-07-23,IQQ,PMC,Sky,69229,CLP
2025-08-03,PMC,IQQ,Sky,40591,CLP
2025-07-29,LSC,PMC,Sky,32609,CLP
2025-07-20,SCL,ANF,LATAM,104935,CLP
2025-08-11,SCL,IQQ,JetSmart,78940,CLP
2025-08-03,ANF,LSC,LATAM,101766,CLP
2025-08-05,PMC,CJC,LATAM,121180,CLP
2025-08-10,ANF,IQQ,JetSmart,128281,CLP
2025-07-26,SCL,LSC,LATAM,132853,CLP
2025-08-07,PMC,CJC,LATAM,71307,CLP
2025-07-14,IQQ,SCL,JetSmart,41673,CLP
2025-08-04,ANF,PMC,Sky,66661,CLP
2025-07-30,SCL,PMC,JetSmart,143315,CLP
2025-08-03,LSC,IQQ,JetSmart,116879,CLP
2025-08-09,PMC,LSC,LATAM,106206,CLP
2025-07-23,PMC,LSC,LATAM,92973,CLP
2025-08-09,CJC,SCL,JetSmart,50113,CLP
2025-07-21,SCL,IQQ,Sky,45657,CLP
2025-07-12,IQQ,ANF,JetSmart,116833,CLP
2025-07-27,CJC,ANF,JetSmart,115587,CLP
2025-07-28,ANF,CJC,JetSmart,60412,CLP
2025-08-05,ANF,CJC,Sky,51777,CLP
2025-07-12,IQQ,CJC,JetSmart,29053,CLP
2025-07-23,SCL,CJC,LATAM,66151,CLP
2025-07-25,CJC,LSC,JetSmart,144753,CLP
2025-07-27,LSC,PMC,Sky,131353,CLP
2025-08-01,ANF,SCL,JetSmart,23089,CLP
2025-07-15,IQQ,SCL,Sky,73941,CLP
2025-08-04,IQQ,ANF,Sky,144843,CLP
2025-08-05,CJC,SCL,JetSmart,44938,CLP
2025-07-18,CJC,IQQ,JetSmart,25907,CLP
2025-07-29,CJC,ANF,Sky,41847,CLP
2025-08-11,ANF,PMC,LATAM,132894,CLP
2025-07-17,IQQ,SCL,Sky,45772,CLP
2025-07-16,ANF,LSC,JetSmart,106915,CLP
2025-08-15,CJC,PMC,LATAM,51499,CLP
2025-07-14,ANF,SCL,JetSmart,106964,CLP
2025-08-04,IQQ,LSC,JetSmart,59139,CLP
2025-07-21,LSC,IQQ,Sky,85082,CLP
2025-08-02,LSC,SCL,LATAM,122897,CLP
2025-07-04,IQQ,ANF,JetSmart,49784,CLP
2025-07-16,ANF,PMC,LATAM,117944,CLP
2025-08-01,ANF,LSC,JetSmart,85442,CLP
2025-08-10,PMC,CJC,Sky,34796,CLP
2025-08-10,SCL,CJC,JetSmart,87935,CLP
2025-08-14,IQQ,CJC,Sky,100796,CLP
2025-08-07,SCL,ANF,JetSmart,135179,CLP
2025-08-10,LSC,IQQ,LATAM,119258,CLP
2025-07-14,PMC,ANF,Sky,85395,CLP
2025-07-21,IQQ,PMC,JetSmart,49234,CLP
2025-08-06,PMC,IQQ,JetSmart,27690,CLP
2025-07-03,SCL,CJC,LATAM,47568,CLP
2025-07-11,PMC,CJC,LATAM,127145,CLP
2025-07-13,LSC,ANF,JetSmart,94132,CLP
2025-07-11,IQQ,SCL,JetSmart,109485,CLP
2025-07-17,SCL,PMC,JetSmart,58391,CLP
2025-07-04,PMC,IQQ,JetSmart,76379,CLP
2025-07-28,LSC,SCL,JetSmart,39951,CLP
2025-07-01,ANF,CJC,LATAM,49786,CLP
2025-08-07,ANF,LSC,JetSmart,131671,CLP
2025-07-01,SCL,PMC,LATAM,125707,CLP
2025-08-14,ANF,CJC,LATAM,75017,CLP
2025-07-25,SCL,ANF,LATAM,97143,CLP
2025-07-24,IQQ,ANF,Sky,49903,CLP
2025-08-11,LSC,ANF,LATAM,17221,CLP
2025-08-09,LSC,ANF,Sky,107061,CLP
2025-07-14,LSC,ANF,Sky,130968,CLP
2025-07-14,SCL,ANF,LATAM,47284,CLP
2025-08-07,LSC,PMC,Sky,127561,CLP
2025-07-21,ANF,IQQ,Sky,37085,CLP
2025-07-16,CJC,LSC,JetSmart,89690,CLP
2025-08-14,SCL,PMC,LATAM,148568,CLP
2025-07-13,LSC,PMC,Sky,29304,CLP
2025-07-16,PMC,CJC,LATAM,78198,CLP
2025-08-01,LSC,CJC,LATAM,18163,CLP
2025-07-24,IQQ,ANF,Sky,125326,CLP
2025-07-24,CJC,ANF,Sky,34134,CLP
2025-07-02,CJC,SCL,LATAM,83730,CLP
2025-07-14,SCL,ANF,Sky,147804,CLP
2025-07-19,LSC,CJC,Sky,126037,CLP
2025-08-14,PMC,SCL,JetSmart,55024,CLP
2025-07-18,SCL,PMC,LATAM,149035,CLP
2025-07-14,ANF,LSC,Sky,117427,CLP
2025-08-07,LSC,SCL,Sky,129684,CLP
2025-07-16,SCL,IQQ,LATAM,128897,CLP
2025-07-08,PMC,LSC,JetSmart,29425,CLP
2025-07-20,LSC,ANF,LATAM,18320,CLP
2025-08-15,ANF,SCL,LATAM,145131,CLP
2025-07-23,CJC,LSC,JetSmart,82960,CLP
2025-07-11,IQQ,ANF,JetSmart,85454,CLP
2025-07-08,SCL,PMC,Sky,86298,CLP
2025-08-03,SCL,PMC,JetSmart,35203,CLP
2025-08-01,PMC,LSC,Sky,29533,CLP
2025-08-01,CJC,ANF,Sky,56237,CLP
2025-07-17,SCL,LSC,JetSmart,45234,CLP
2025-07-15,LSC,CJC,LATAM,26544,CLP
2025-07-01,ANF,SCL,Sky,110414,CLP
2025-07-25,ANF,IQQ,LATAM,124935,CLP
2025-07-15,IQQ,ANF,Sky,98869,CLP
2025-07-18,SCL,LSC,Sky,46300,CLP
2025-08-02,LSC,SCL,LATAM,73506,CLP
2025-08-03,SCL,CJC,LATAM,136921,CLP
2025-07-19,IQQ,PMC,LATAM,134733,CLP
2025-07-01,IQQ,ANF,Sky,94668,CLP
2025-08-09,ANF,CJC,Sky,144331,CLP
2025-07-13,LSC,CJC,LATAM,54470,CLP
2025-07-01,PMC,SCL,LATAM,105812,CLP
2025-08-10,LSC,SCL,Sky,15383,CLP
2025-08-12,PMC,IQQ,LATAM,68790,CLP
2025-08-03,ANF,CJC,Sky,30701,CLP
2025-07-10,LSC,IQQ,LATAM,26508,CLP
2025-07-15,CJC,PMC,JetSmart,112646,CLP
2025-07-30,LSC,SCL,JetSmart,40054,CLP
2025-08-02,ANF,CJC,LATAM,31327,CLP
2025-07-28,LSC,ANF,LATAM,91461,CLP
2025-07-17,IQQ,CJC,JetSmart,100524,CLP
2025-07-21,PMC,IQQ,LATAM,34578,CLP
2025-07-13,ANF,LSC,LATAM,55739,CLP
2025-07-07,ANF,CJC,Sky,97321,CLP
2025-07-27,SCL,LSC,Sky,69430,CLP
2025-07-29,IQQ,CJC,Sky,46434,CLP
2025-07-06,ANF,PMC,JetSmart,25572,CLP
2025-07-14,IQQ,ANF,LATAM,80069,CLP
2025-07-23,PMC,LSC,LATAM,93339,CLP
2025-07-17,ANF,SCL,Sky,133541,CLP
2025-08-05,LSC,CJC,LATAM,39831,CLP
2025-07-30,SCL,IQQ,LATAM,18134,CLP
2025-07-04,ANF,IQQ,LATAM,120010,CLP
2025-07-24,LSC,SCL,JetSmart,82848,CLP
2025-07-05,SCL,ANF,LATAM,131242,CLP
2025-07-09,SCL,PMC,LATAM,26192,CLP
2025-07-30,SCL,IQQ,JetSmart,128549,CLP
2025-07-26,PMC,SCL,Sky,126847,CLP
2025-07-12,IQQ,ANF,LATAM,87084,CLP
2025-07-18,PMC,ANF,LATAM,79431,CLP
2025-08-11,IQQ,CJC,Sky,140575,CLP
2025-07-04,SCL,PMC,Sky,50975,CLP
2025-07-27,ANF,LSC,LATAM,20119,CLP
2025-07-25,LSC,IQQ,Sky,142055,CLP
2025-07-23,CJC,LSC,Sky,116811,CLP
2025-07-18,ANF,SCL,Sky,72414,CLP
2025-07-02,IQQ,SCL,Sky,108698,CLP
2025-08-07,ANF,IQQ,LATAM,79974,CLP
2025-08-12,ANF,PMC,JetSmart,29656,CLP
2025-07-15,CJC,PMC,Sky,60537,CLP
2025-07-12,ANF,LSC,Sky,109052,CLP
2025-08-07,SCL,PMC,JetSmart,52251,CLP
2025-08-06,ANF,CJC,JetSmart,96016,CLP
2025-07-12,PMC,SCL,LATAM,29724,CLP
2025-07-15,CJC,ANF,LATAM,140301,CLP
2025-07-01,IQQ,LSC,LATAM,49207,CLP
2025-07-22,LSC,ANF,Sky,30612,CLP
2025-07-02,ANF,LSC,JetSmart,52133,CLP
2025-07-08,CJC,IQQ,LATAM,112934,CLP
2025-08-15,LSC,PMC,JetSmart,41484,CLP
2025-07-22,IQQ,PMC,LATAM,56288,CLP
2025-07-28,LSC,PMC,JetSmart,98173,CLP
2025-07-12,LSC,CJC,JetSmart,108539,CLP
2025-07-15,LSC,CJC,LATAM,114191,CLP
2025-07-20,LSC,IQQ,LATAM,61585,CLP
2025-07-01,LSC,CJC,Sky,23488,CLP
2025-07-12,CJC,IQQ,JetSmart,72906,CLP
2025-08-10,CJC,SCL,Sky,51868,CLP
2025-07-22,LSC,SCL,LATAM,105914,CLP
2025-07-21,ANF,SCL,JetSmart,103014,CLP
2025-07-29,SCL,PMC,LATAM,80415,CLP
2025-08-14,SCL,PMC,Sky,43320,CLP
2025-07-01,SCL,CJC,Sky,125009,CLP
2025-07-11,PMC,CJC,Sky,107073,CLP
2025-08-04,PMC,SCL,Sky,74135,CLP
2025-07-11,PMC,SCL,LATAM,92308,CLP
2025-07-02,IQQ,PMC,LATAM,34451,CLP
2025-07-22,ANF,CJC,LATAM,34661,CLP
2025-08-05,SCL,PMC,JetSmart,141546,CLP
2025-08-15,SCL,CJC,JetSmart,58253,CLP
2025-08-08,PMC,ANF,LATAM,41544,CLP
2025-07-22,ANF,IQQ,Sky,84537,CLP
2025-08-12,IQQ,PMC,LATAM,40143,CLP
2025-07-04,PMC,LSC,JetSmart,143699,CLP
2025-07-10,SCL,PMC,LATAM,127094,CLP
2025-07-06,IQQ,LSC,Sky,67343,CLP
2025-07-07,SCL,IQQ,LATAM,91496,CLP
2025-07-06,PMC,SCL,Sky,119193,CLP
2025-07-31,PMC,IQQ,LATAM,116587,CLP
2025-07-12,IQQ,CJC,Sky,63911,CLP
2025-07-29,SCL,PMC,Sky,136912,CLP
2025-07-17,ANF,PMC,JetSmart,31158,CLP
2025-07-10,LSC,SCL,LATAM,105122,CLP
2025-08-04,PMC,LSC,LATAM,30986,CLP
2025-07-25,CJC,PMC,JetSmart,139472,CLP
2025-08-06,ANF,CJC,Sky,35697,CLP
2025-07-26,LSC,SCL,JetSmart,53652,CLP
2025-07-08,PMC,ANF,LATAM,70545,CLP
2025-07-13,ANF,SCL,Sky,35543,CLP
2025-08-13,PMC,ANF,JetSmart,53765,CLP
2025-08-08,IQQ,PMC,JetSmart,32566,CLP
2025-07-06,PMC,LSC,Sky,100492,CLP
2025-07-18,CJC,PMC,LATAM,124994,CLP
2025-07-08,PMC,ANF,LATAM,41267,CLP
2025-07-07,CJC,SCL,Sky,105143,CLP
2025-07-27,IQQ,CJC,JetSmart,142293,CLP
2025-08-06,CJC,PMC,LATAM,60141,CLP
2025-07-18,PMC,ANF,JetSmart,120308,CLP
2025-07-03,PMC,IQQ,JetSmart,77279,CLP
2025-07-04,LSC,PMC,Sky,112633,CLP
2025-07-02,IQQ,PMC,Sky,88491,CLP
2025-08-01,LSC,SCL,LATAM,50228,CLP
2025-07-20,LSC,PMC,Sky,85626,CLP
2025-07-27,CJC,SCL,LATAM,130793,CLP
2025-07-14,PMC,CJC,JetSmart,113018,CLP
2025-07-04,CJC,ANF,LATAM,96559,CLP
2025-08-15,CJC,PMC,LATAM,22588,CLP
2025-07-12,ANF,IQQ,LATAM,80402,CLP
2025-07-03,PMC,SCL,Sky,67195,CLP
2025-07-18,IQQ,CJC,JetSmart,119056,CLP
2025-08-10,SCL,ANF,LATAM,112639,CLP
2025-08-01,CJC,PMC,LATAM,139408,CLP
2025-08-07,CJC,IQQ,Sky,57864,CLP
2025-07-17,LSC,SCL,Sky,22195,CLP
2025-07-25,SCL,IQQ,JetSmart,71182,CLP
2025-07-15,LSC,ANF,JetSmart,69193,CLP
2025-07-18,LSC,PMC,JetSmart,20256,CLP
2025-08-13,SCL,CJC,LATAM,60403,CLP
2025-08-08,SCL,IQQ,Sky,95074,CLP
2025-08-15,LSC,IQQ,Sky,113690,CLP
2025-07-23,PMC,IQQ,LATAM,137342,CLP
2025-07-20,LSC,CJC,JetSmart,119111,CLP
2025-08-07,SCL,ANF,JetSmart,113102,CLP
2025-08-05,LSC,CJC,JetSmart,89102,CLP
2025-07-20,LSC,SCL,Sky,31734,CLP
2025-07-22,IQQ,PMC,Sky,83458,CLP
2025-08-11,LSC,IQQ,LATAM,54303,CLP
2025-08-03,ANF,SCL,JetSmart,120931,CLP
2025-08-12,IQQ,ANF,JetSmart,21672,CLP
2025-08-11,PMC,IQQ,Sky,124724,CLP
2025-07-26,PMC,SCL,JetSmart,64785,CLP
2025-07-22,LSC,ANF,JetSmart,139711,CLP
2025-08-12,IQQ,LSC,Sky,59560,CLP
2025-08-12,CJC,ANF,Sky,40586,CLP
2025-07-31,ANF,PMC,JetSmart,62990,CLP
2025-08-13,IQQ,SCL,LATAM,108135,CLP
2025-07-15,LSC,IQQ,Sky,101852,CLP
2025-07-24,IQQ,LSC,Sky,136572,CLP
2025-07-08,PMC,SCL,JetSmart,33668,CLP
2025-07-31,ANF,LSC,LATAM,115052,CLP
2025-08-03,IQQ,CJC,LATAM,54525,CLP
2025-07-09,ANF,PMC,Sky,134949,CLP
2025-07-10,IQQ,ANF,LATAM,142816,CLP
2025-07-22,LSC,ANF,Sky,30207,CLP
2025-07-01,PMC,IQQ,LATAM,59198,CLP
2025-08-06,ANF,CJC,LATAM,48922,CLP
2025-08-09,PMC,CJC,Sky,127466,CLP
2025-07-31,PMC,SCL,LATAM,67275,CLP
2025-07-24,SCL,PMC,JetSmart,64958,CLP
2025-07-02,LSC,SCL,JetSmart,80227,CLP
2025-07-15,LSC,IQQ,Sky,48798,CLP
2025-07-07,PMC,LSC,JetSmart,95246,CLP
2025-07-11,SCL,ANF,Sky,91238,CLP
2025-07-30,LSC,CJC,JetSmart,103561,CLP
2025-07-28,LSC,ANF,Sky,143497,CLP
2025-07-23,ANF,IQQ,Sky,20013,CLP
2025-07-15,ANF,IQQ,LATAM,20744,CLP
2025-08-07,CJC,ANF,LATAM,111099,CLP
2025-08-15,LSC,SCL,Sky,82053,CLP
2025-08-04,CJC,SCL,JetSmart,27572,CLP
2025-08-12,SCL,ANF,LATAM,45353,CLP
2025-07-27,PMC,CJC,LATAM,81253,CLP
2025-07-31,LSC,ANF,LATAM,17439,CLP
2025-07-20,PMC,SCL,JetSmart,85772,CLP
2025-08-09,CJC,ANF,Sky,42502,CLP
2025-08-02,LSC,CJC,LATAM,89109,CLP
2025-07-08,SCL,CJC,LATAM,67363,CLP
2025-07-17,CJC,ANF,Sky,122415,CLP
2025-07-19,ANF,SCL,JetSmart,145116,CLP
2025-07-14,LSC,PMC,Sky,76474,CLP
2025-07-01,SCL,ANF,LATAM,144526,CLP
2025-07-10,SCL,LSC,LATAM,41552,CLP
2025-07-17,LSC,ANF,Sky,92600,CLP
2025-07-17,PMC,SCL,LATAM,60797,CLP
2025-07-03,IQQ,PMC,JetSmart,96974,CLP
2025-07-28,LSC,SCL,LATAM,27029,CLP
2025-07-01,ANF,IQQ,Sky,108723,CLP
2025-07-29,CJC,IQQ,JetSmart,39366,CLP
2025-07-24,IQQ,ANF,LATAM,120061,CLP
2025-07-26,PMC,IQQ,Sky,140369,CLP
2025-07-27,LSC,ANF,LATAM,49737,CLP
2025-08-14,LSC,SCL,LATAM,42187,CLP
2025-07-27,CJC,PMC,JetSmart,129861,CLP
2025-07-12,CJC,PMC,Sky,22554,CLP
2025-08-13,LSC,ANF,Sky,142958,CLP
2025-07-08,PMC,CJC,LATAM,31603,CLP
2025-07-17,LSC,IQQ,LATAM,73716,CLP
2025-08-12,IQQ,LSC,JetSmart,39967,CLP
2025-07-28,LSC,ANF,Sky,105636,CLP
2025-08-12,LSC,PMC,LATAM,29304,CLP
2025-07-01,LSC,ANF,JetSmart,138021,CLP
2025-08-01,ANF,SCL,Sky,99052,CLP
2025-07-16,IQQ,PMC,LATAM,147888,CLP
2025-07-15,CJC,PMC,Sky,76603,CLP
2025-07-06,PMC,CJC,JetSmart,132466,CLP
2025-07-06,PMC,CJC,Sky,46118,CLP
2025-08-01,LSC,SCL,LATAM,120759,CLP
2025-07-27,SCL,LSC,JetSmart,15044,CLP
2025-07-06,CJC,LSC,JetSmart,94848,CLP
2025-08-02,CJC,ANF,JetSmart,134592,CLP
2025-07-22,IQQ,SCL,LATAM,134133,CLP
2025-07-22,CJC,LSC,JetSmart,139029,CLP
2025-08-15,LSC,IQQ,JetSmart,133628,CLP
2025-07-08,SCL,IQQ,LATAM,104484,CLP
2025-07-23,LSC,IQQ,JetSmart,113013,CLP
2025-08-14,SCL,ANF,LATAM,144085,CLP
2025-07-09,LSC,PMC,LATAM,81660,CLP
2025-08-09,ANF,IQQ,LATAM,117995,CLP
2025-07-14,PMC,ANF,JetSmart,103587,CLP
2025-07-07,PMC,SCL,JetSmart,47301,CLP
2025-07-29,PMC,LSC,JetSmart,50294,CLP
2025-08-01,SCL,LSC,JetSmart,27732,CLP
2025-08-05,PMC,LSC,Sky,148256,CLP
2025-07-12,LSC,CJC,LATAM,48654,CLP
2025-07-07,PMC,LSC,JetSmart,99369,CLP
2025-08-02,PMC,CJC,JetSmart,80074,CLP
2025-07-18,PMC,IQQ,Sky,133710,CLP
2025-07-09,ANF,CJC,JetSmart,149294,CLP
2025-07-20,LSC,CJC,Sky,71975,CLP
2025-07-13,ANF,LSC,JetSmart,91173,CLP
2025-08-13,IQQ,ANF,JetSmart,61612,CLP
2025-08-02,CJC,IQQ,JetSmart,45252,CLP
2025-07-23,CJC,PMC,JetSmart,124439,CLP
2025-08-13,LSC,CJC,Sky,125726,CLP
2025-07-01,CJC,SCL,LATAM,114842,CLP
2025-07-10,SCL,ANF,LATAM,84986,CLP
2025-07-11,IQQ,PMC,LATAM,31261,CLP
2025-08-14,IQQ,ANF,JetSmart,23468,CLP
2025-07-23,PMC,SCL,JetSmart,73800,CLP
2025-08-11,CJC,PMC,LATAM,148935,CLP
2025-08-14,IQQ,SCL,Sky,116595,CLP
2025-07-27,LSC,IQQ,JetSmart,29103,CLP
2025-07-01,LSC,IQQ,LATAM,131146,CLP
2025-07-15,LSC,IQQ,JetSmart,66503,CLP
2025-07-13,IQQ,CJC,LATAM,34521,CLP
2025-07-12,ANF,LSC,LATAM,113880,CLP
2025-07-03,PMC,IQQ,JetSmart,84268,CLP
2025-07-09,ANF,LSC,Sky,16479,CLP
2025-07-22,PMC,ANF,LATAM,55292,CLP
2025-07-21,CJC,SCL,JetSmart,93945,CLP
2025-08-01,CJC,LSC,Sky,34105,CLP
2025-08-15,IQQ,LSC,LATAM,63200,CLP
2025-08-03,SCL,LSC,LATAM,124033,CLP
2025-08-04,CJC,PMC,LATAM,106593,CLP
2025-07-15,ANF,PMC,Sky,109580,CLP
2025-07-19,ANF,LSC,JetSmart,139480,CLP
2025-08-05,LSC,SCL,LATAM,105703,CLP
2025-07-29,ANF,LSC,JetSmart,78917,CLP
2025-07-03,LSC,IQQ,Sky,44720,CLP
2025-07-25,IQQ,LSC,JetSmart,89141,CLP
2025-07-02,CJC,IQQ,JetSmart,148361,CLP
2025-07-29,PMC,SCL,Sky,65465,CLP
2025-07-21,CJC,SCL,LATAM,58881,CLP
2025-08-04,CJC,SCL,JetSmart,32163,CLP
2025-07-14,LSC,ANF,JetSmart,126203,CLP
2025-07-07,ANF,LSC,JetSmart,129094,CLP
2025-08-11,SCL,IQQ,LATAM,135383,CLP
2025-08-15,IQQ,SCL,LATAM,34201,CLP
2025-07-04,ANF,PMC,JetSmart,33465,CLP
2025-08-06,ANF,PMC,Sky,116720,CLP
2025-07-29,LSC,PMC,Sky,97943,CLP
2025-07-02,PMC,SCL,JetSmart,16546,CLP
2025-08-11,LSC,CJC,LATAM,26931,CLP
2025-08-14,SCL,PMC,JetSmart,42822,CLP
2025-07-19,LSC,IQQ,JetSmart,37676,CLP
2025-07-19,PMC,CJC,Sky,23079,CLP
2025-07-31,ANF,LSC,LATAM,50751,CLP
2025-07-26,CJC,IQQ,JetSmart,52768,CLP
2025-07-20,LSC,IQQ,LATAM,52060,CLP
2025-07-08,SCL,ANF,JetSmart,118306,CLP
2025-08-04,CJC,SCL,Sky,70064,CLP
2025-07-23,ANF,CJC,JetSmart,149362,CLP
2025-07-10,ANF,IQQ,LATAM,81254,CLP
2025-07-13,SCL,IQQ,JetSmart,29257,CLP
2025-08-05,PMC,LSC,LATAM,91192,CLP
2025-08-12,SCL,PMC,LATAM,66751,CLP
2025-08-07,PMC,IQQ,Sky,48610,CLP
2025-08-12,LSC,ANF,LATAM,89746,CLP
2025-08-09,SCL,IQQ,Sky,142365,CLP
2025-07-29,IQQ,LSC,JetSmart,95130,CLP
2025-08-14,CJC,ANF,JetSmart,110549,CLP
2025-07-21,PMC,ANF,LATAM,97107,CLP
2025-07-16,ANF,CJC,Sky,109237,CLP
2025-07-09,LSC,IQQ,Sky,136332,CLP
2025-07-29,IQQ,PMC,Sky,43529,CLP
2025-07-12,LSC,CJC,LATAM,88561,CLP
2025-07-09,CJC,ANF,Sky,35044,CLP
2025-07-05,SCL,LSC,JetSmart,23177,CLP
2025-08-07,CJC,PMC,JetSmart,70773,CLP
2025-07-03,CJC,IQQ,JetSmart,138759,CLP
2025-08-11,ANF,PMC,Sky,73538,CLP
2025-08-07,LSC,IQQ,LATAM,136818,CLP
2025-08-02,CJC,SCL,Sky,110385,CLP
2025-08-02,SCL,IQQ,JetSmart,58474,CLP
2025-08-02,ANF,CJC,LATAM,61961,CLP
2025-08-06,CJC,ANF,JetSmart,141747,CLP
2025-07-23,SCL,IQQ,Sky,75751,CLP
2025-07-05,IQQ,PMC,LATAM,26221,CLP
2025-08-12,ANF,LSC,Sky,116736,CLP
2025-07-31,PMC,SCL,LATAM,99953,CLP
2025-07-07,LSC,CJC,JetSmart,86695,CLP
2025-07-17,CJC,LSC,JetSmart,60573,CLP
2025-07-25,LSC,PMC,Sky,35404,CLP
